,Region,country,city,hebergement,nutrition,transport,divertissement,Month,AvgTemperature_C,Population,Density
602,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,3,7.646435070306039,2678205.033,432.4869388
603,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,4,9.92791452991453,2678205.033,432.4869388
604,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,5,13.322431761786598,2678205.033,432.4869388
605,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,6,15.902469135802468,2678205.033,432.4869388
606,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,7,18.84007168458781,2678205.033,432.4869388
607,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,8,18.851448626045404,2678205.033,432.4869388
608,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,9,16.14018518518519,2678205.033,432.4869388
609,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,10,11.38559139784946,2678205.033,432.4869388
610,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,11,7.7352592592592595,2678205.033,432.4869388
611,North America,United States,Seattle,94.71983333333334,10.459259259259255,23.471666666666668,58.72714285714285,12,5.124778972520908,2678205.033,432.4869388
612,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,1,10.924196305486628,3857232.509,75.22457103
613,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,2,11.287326849395813,3857232.509,75.22457103
614,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,3,13.472390405293634,3857232.509,75.22457103
615,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,4,15.69879487179487,3857232.509,75.22457103
616,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,5,18.91331081702049,3857232.509,75.22457103
617,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,6,22.866746913580247,3857232.509,75.22457103
618,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,7,25.81620071684588,3857232.509,75.22457103
619,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,8,26.42061230585424,3857232.509,75.22457103
620,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,9,23.59463580246913,3857232.509,75.22457103
621,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,10,20.134265232974915,3857232.509,75.22457103
622,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,11,15.029743827160493,3857232.509,75.22457103
623,Africa,Algeria,Algiers,8.799249999999999,3.1007407407407404,2.7516666666666656,40.27571428571429,12,11.9926396031375,3857232.509,75.22457103
624,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,1,-3.211541218637992,3288131.603,554.9710199
625,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,2,-1.9990261462675256,3288131.603,554.9710199
626,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,3,2.8270113041080784,3288131.603,554.9710199
627,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,4,9.252646723646723,3288131.603,554.9710199
628,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,5,15.704460987041632,3288131.603,554.9710199
629,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,6,21.145567901234568,3288131.603,554.9710199
630,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,7,23.37935483870968,3288131.603,554.9710199
631,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,8,22.481012544802866,3288131.603,554.9710199
632,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,9,18.48939197530864,3288131.603,554.9710199
633,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,10,11.776057347670248,3288131.603,554.9710199
634,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,11,5.097851851851851,3288131.603,554.9710199
635,North America,United States,Detroit,54.41675,7.518518518518517,13.753333333333332,52.49571428571429,12,-0.400041816009558,3288131.603,554.9710199
636,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,1,-8.601456093189965,3105303.603,249.5607361
637,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,2,-6.909602490421455,3105303.603,249.5607361
638,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,3,-1.334117383512545,3105303.603,249.5607361
639,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,4,6.672569444444444,3105303.603,249.5607361
640,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,5,13.905801971326165,3105303.603,249.5607361
641,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,6,19.440694444444446,3105303.603,249.5607361
642,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,7,21.5464829749104,3105303.603,249.5607361
643,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,8,20.78925477897252,3105303.603,249.5607361
644,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,9,16.556569664902998,3105303.603,249.5607361
645,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,10,9.14958183990442,3105303.603,249.5607361
646,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,11,2.701375661375661,3105303.603,249.5607361
647,North America,Canada,Montreal,41.9585,7.499259259259263,18.093333333333334,51.13,12,-4.4059651817716325,3105303.603,249.5607361
648,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,1,16.6612749897796,3830787.819,27.51168854
649,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,2,18.1512982781033,3830787.819,27.51168854
650,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,3,18.8017614785946,3830787.819,27.51168854
651,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,4,18.88027530017855,3830787.819,27.51168854
652,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,5,18.91123075085362,3830787.819,27.51168854
653,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,6,17.360136639938624,3830787.819,27.51168854
654,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,7,15.915482254022152,3830787.819,27.51168854
655,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,8,15.739314793446091,3830787.819,27.51168854
656,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,9,16.4954656492522,3830787.819,27.51168854
657,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,10,17.14885488811635,3830787.819,27.51168854
658,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,11,16.532602580721065,3830787.819,27.51168854
659,Africa,Ethiopia,Addis Ababa,25.6215,3.655555555555555,2.978333333333333,41.317142857142855,12,16.007049983424142,3830787.819,27.51168854
660,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,1,8.309547835676868,2342859.759,108.1339117
661,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,2,8.854639804639802,2342859.759,108.1339117
662,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,3,11.048439481665287,2342859.759,108.1339117
663,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,4,13.88108547008547,2342859.759,108.1339117
664,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,5,17.832048295193456,2342859.759,108.1339117
665,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,6,22.027012345679008,2342859.759,108.1339117
666,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,7,24.44924731182796,2342859.759,108.1339117
667,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,8,24.68989247311828,2342859.759,108.1339117
668,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,9,20.97460802469136,2342859.759,108.1339117
669,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,10,17.340931899641575,2342859.759,108.1339117
670,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,11,13.104364197530863,2342859.759,108.1339117
671,Europe,Italy,Rome,45.424,7.321111111111112,13.006666666666666,59.097142857142856,12,9.370862292867905,2342859.759,108.1339117
672,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,1,17.54888488673552,2674360.836,69.30376577
673,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,2,18.45532347462632,2674360.836,69.30376577
674,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,3,19.414679190219168,2674360.836,69.30376577
675,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,4,20.742646961063624,2674360.836,69.30376577
676,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,5,20.78455324634848,2674360.836,69.30376577
677,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,6,20.00821591519055,2674360.836,69.30376577
678,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,7,20.03186509791699,2674360.836,69.30376577
679,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,8,20.144189003168663,2674360.836,69.30376577
680,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,9,19.733682232957594,2674360.836,69.30376577
681,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,10,19.3076547971534,2674360.836,69.30376577
682,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,11,18.30239284145806,2674360.836,69.30376577
683,South/Central America & Carribean,Guatemala,Guatemala City,22.8155,4.236666666666666,4.988333333333333,56.71,12,17.836466488163545,2674360.836,69.30376577
684,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,1,-0.3234886499402628,2229499.864,453.8909581
685,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,2,0.1658969446900481,2229499.864,453.8909581
686,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,3,5.006685966363386,2229499.864,453.8909581
687,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,4,8.545048433048432,2229499.864,453.8909581
688,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,5,13.569556106975464,2229499.864,453.8909581
689,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,6,19.857040123456787,2229499.864,453.8909581
690,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,7,23.56021505376344,2229499.864,453.8909581
691,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,8,22.179910394265235,2229499.864,453.8909581
692,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,9,17.802459876543207,2229499.864,453.8909581
693,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,10,10.33541218637993,2229499.864,453.8909581
694,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,11,4.234444444444445,2229499.864,453.8909581
695,North America,United States,Denver,79.19,8.825925925925926,24.8,56.75714285714286,12,-0.7567234169653525,2229499.864,453.8909581
696,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,1,26.59521344545537,2739452.61,51.01208092
697,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,2,26.48001375380686,2739452.61,51.01208092
698,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,3,26.95461354654903,2739452.61,51.01208092
699,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,4,27.10549881291548,2739452.61,51.01208092
700,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,5,26.4361627268114,2739452.61,51.01208092
701,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,6,25.05512362758015,2739452.61,51.01208092
702,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,7,24.33856929510156,2739452.61,51.01208092
703,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,8,24.0764573268921,2739452.61,51.01208092
704,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,9,24.456861782071925,2739452.61,51.01208092
705,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,10,24.52223157238585,2739452.61,51.01208092
706,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,11,24.96713056897477,2739452.61,51.01208092
707,South/Central America & Carribean,Ecuador,Guayaquil,16.24441666666667,4.033333333333335,5.04,55.54571428571428,12,26.320203106332137,2739452.61,51.01208092
708,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,1,8.638684863523574,249632.318,82.16235001
709,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,2,8.647955033472275,249632.318,82.16235001
710,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,3,8.458999172870142,249632.318,82.16235001
711,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,4,7.781723646723646,249632.318,82.16235001
712,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,5,6.390566813711975,249632.318,82.16235001
713,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,6,5.195231481481482,249632.318,82.16235001
714,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,7,4.960630227001195,249632.318,82.16235001
715,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,8,5.953805256869772,249632.318,82.16235001
716,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,9,7.144095679012346,249632.318,82.16235001
717,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,10,8.385878136200718,249632.318,82.16235001
718,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,11,9.3103319914117,249632.318,82.16235001
719,South/Central America & Carribean,Bolivia,La Paz,11.64,3.208888888888888,7.336666666666667,46.90428571428571,12,9.14467404290686,249632.318,82.16235001
720,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,1,20.945358882455658,2148583.733,28.60104511
721,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,2,21.327629152456737,2148583.733,28.60104511
722,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,3,21.0448954599761,2148583.733,28.60104511
723,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,4,20.036549857549858,2148583.733,28.60104511
724,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,5,17.83538967006709,2148583.733,28.60104511
725,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,6,15.468776435856146,2148583.733,28.60104511
726,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,7,14.584334190431663,2148583.733,28.60104511
727,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,8,15.251320710612438,2148583.733,28.60104511
728,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,9,16.802135802469135,2148583.733,28.60104511
729,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,10,18.759557945041816,2148583.733,28.60104511
730,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,11,20.049632716049384,2148583.733,28.60104511
731,Africa,Madagascar,Antananarivo,16.636499999999998,3.0270370370370365,1.7766666666666664,42.84571428571429,12,20.698213339566777,2148583.733,28.60104511
732,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,1,24.867751214812923,3847330.726,64.90811278
733,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,2,24.99357787376153,3847330.726,64.90811278
734,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,3,25.50793063372657,3847330.726,64.90811278
735,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,4,26.304441089640367,3847330.726,64.90811278
736,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,5,26.86662452684192,3847330.726,64.90811278
737,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,6,27.55202434106419,3847330.726,64.90811278
738,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,7,27.646984226489835,3847330.726,64.90811278
739,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,8,27.709661903210296,3847330.726,64.90811278
740,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,9,27.77032389979853,3847330.726,64.90811278
741,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,10,27.31685925237819,3847330.726,64.90811278
742,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,11,26.26998950164167,3847330.726,64.90811278
743,South/Central America & Carribean,Dominican Republic,Santo Domingo,28.987416666666665,4.780740740740741,17.595,53.49,12,25.4186359150174,3847330.726,64.90811278
744,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,1,20.08204025365316,4909470.569,58.85726449
745,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,2,21.39280535556398,4909470.569,58.85726449
746,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,3,23.88995312930797,4909470.569,58.85726449
747,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,4,28.092997150997142,4909470.569,58.85726449
748,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,5,32.168444306589464,4909470.569,58.85726449
749,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,6,34.21805555555556,4909470.569,58.85726449
750,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,7,36.053978494623664,4909470.569,58.85726449
751,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,8,36.14301672640382,4909470.569,58.85726449
752,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,9,33.76684567901235,4909470.569,58.85726449
753,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,10,30.616774193548384,4909470.569,58.85726449
754,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,11,26.03791358024692,4909470.569,58.85726449
755,Asia,United Arab Emirates,Dubai,67.39150000000001,7.994444444444445,18.37,59.87714285714286,12,22.042767258843696,4909470.569,58.85726449
756,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,1,2.3219299696719053,3157849.754,90.20093595
757,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,2,4.546016588775209,3157849.754,90.20093595
758,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,3,10.824441687344914,3157849.754,90.20093595
759,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,4,16.6568660968661,3157849.754,90.20093595
760,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,5,22.424970820696625,3157849.754,90.20093595
761,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,6,27.426416666666665,3157849.754,90.20093595
762,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,7,29.32164874551972,3157849.754,90.20093595
763,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,8,27.70287037037037,3157849.754,90.20093595
764,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,9,22.183429280730003,3157849.754,90.20093595
765,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,10,15.25080047789725,3157849.754,90.20093595
766,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,11,8.331523215244228,3157849.754,90.20093595
767,Asia,Uzbekistan,Tashkent,18.177,3.08,3.408333333333333,51.00428571428572,12,3.4246800166225126,3157849.754,90.20093595
768,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,1,25.076713537358696,990070.3367,306.6430988
769,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,2,24.771947286430045,990070.3367,306.6430988
770,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,3,23.62285911221396,990070.3367,306.6430988
771,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,4,21.008806267806264,990070.3367,306.6430988
772,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,5,17.988419033177102,990070.3367,306.6430988
773,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,6,15.688561728395062,990070.3367,306.6430988
774,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,7,14.846523297491036,990070.3367,306.6430988
775,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,8,15.851666666666665,990070.3367,306.6430988
776,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,9,18.599783950617283,990070.3367,306.6430988
777,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,10,20.64931899641577,990070.3367,306.6430988
778,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,11,22.507756172839507,990070.3367,306.6430988
779,Australia/South Pacific,Australia,Brisbane,49.6965,7.980740740740741,29.636666666666667,57.20142857142857,12,24.01882317801673,990070.3367,306.6430988
780,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,1,4.282465572533485,2015029.579,217.6007684
781,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,2,5.003544061302683,2015029.579,217.6007684
782,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,3,6.743996415770611,2015029.579,217.6007684
783,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,4,9.311306042884988,2015029.579,217.6007684
784,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,5,12.724551971326164,2015029.579,217.6007684
785,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,6,15.611343404808316,2015029.579,217.6007684
786,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,7,18.1463874740615,2015029.579,217.6007684
787,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,8,18.08826426879624,2015029.579,217.6007684
788,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,9,15.145251245397445,2015029.579,217.6007684
789,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,10,10.409073759667988,2015029.579,217.6007684
790,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,11,6.697162659735758,2015029.579,217.6007684
791,North America,Canada,Vancouver,75.144,8.713333333333335,21.705,52.66571428571428,12,3.9695707308893495,2015029.579,217.6007684
792,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,1,20.75969832735961,1839558.493,93.12997634
793,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,2,21.60396081873594,1839558.493,93.12997634
794,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,3,22.602663817663814,1839558.493,93.12997634
795,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,4,24.50379415954416,1839558.493,93.12997634
796,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,5,25.810390209499605,1839558.493,93.12997634
797,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,6,26.588191358024687,1839558.493,93.12997634
798,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,7,26.87916960630144,1839558.493,93.12997634
799,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,8,26.900905017921144,1839558.493,93.12997634
800,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,9,26.420539452495973,1839558.493,93.12997634
801,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,10,25.37226923276713,1839558.493,93.12997634
802,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,11,23.025173986239206,1839558.493,93.12997634
803,South/Central America & Carribean,Cuba,Havana,25.919666666666668,4.897407407407406,6.29,41.220000000000006,12,21.831036959119007,1839558.493,93.12997634
